xls,site_name,proxy,doi,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,,modern_latitude,modern_longitude
boron_isotopes_foster_2008.xlsx,ODP 999,Boron Proxies,10.1016/j.epsl.2008.04.015,122.3,,,271,20,20,,,
boron_isotopes_foster_2008.xlsx,ODP 999,Boron Proxies,10.1016/j.epsl.2008.04.015,131,,,286,20,20,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1384,,,213.86,23.95,23.95,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1392.67,,,282.22,39.85,39.85,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1397.33,,,271.21,31.4,31.4,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1402,,,320.21,44.43,44.43,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1408,,,326.84,64.84,64.84,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1414,,,260.47,30.76,30.76,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1420,,,200.75,27.33,27.33,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1425.17,,,234.25,28.07,28.07,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1430.33,,,225.77,30.66,30.66,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1435.5,,,241.87,41.25,41.25,,40.125,141.8375
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1440.67,,,284.89,35.72,35.72,,77.34944,-82.56444
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1445.83,,,286.65,41.2,41.2,,79.9155,-88.97589
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1451.03,,,256.45,49.55,49.55,,43.25,141.83333
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1455.52,,,237.1,29.91,29.91,,45.43,-112.44
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1459.38,,,260.68,31.91,31.91,,34.9,-103.1
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1464.52,,,248.87,28.89,28.89,,35.7,-100.5
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1473.51,,,278.52,32.22,32.22,,33.5,-101.6
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1478.01,,,271.89,31.77,31.77,,36.1,-100
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1482.5,,,226.54,24.89,24.89,,41.5,-103.1
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1490,,,292.23,34.41,34.41,,42.4,-98.2
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1493,,,214.55,24.14,24.14,,42.4,-103.3
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1496.43,,,200.98,23.52,23.52,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1499,,,223.78,22.98,22.98,,,
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1502.33,,,182.93,21.3,21.3,,41.6,-102.8
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1505.67,,,249.08,28.67,28.67,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1509,,,276.63,33.86,33.86,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1512.33,,,223.24,26.66,26.66,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1515.67,,,298.89,37.87,37.87,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1519,,,277.93,34.93,34.93,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1522.33,,,283.64,39.34,39.34,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1525.67,,,305.94,36.16,36.16,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1529,,,255.82,27.36,27.36,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1535.67,,,295.54,36.86,36.86,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,3.6,,,263.26,30.29,30.29,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,3.6,,,268.38,31.12,31.12,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,14.6,,,241.99,26.8,26.8,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,14.6,,,232.36,25.63,25.63,,4.20417,-43.48883
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,20.4,,,178.77,20.38,20.38,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,40.8,,,213.72,23.64,23.64,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,70.6,,,242.25,27.33,27.33,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,113.6,,,260.12,29.48,29.48,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,123.2,,,303.17,35.89,35.89,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,128.1,,,270.47,30.69,30.69,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,136.8,,,197.65,22.02,22.02,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,138.6,,,177.22,20.42,20.42,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,329.1,,,296.87,36.16,36.16,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,358.5,,,212.41,23.57,23.57,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,366.9,,,224.23,24.89,24.89,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,386.4,,,251.42,28.37,28.37,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,409.1,,,296.98,35.37,35.37,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,418.8,,,274.77,31.73,31.73,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,541.6,,,244.39,27.44,27.44,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,616.3,,,249.8,28.01,28.01,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,651,,,174.36,20.37,20.37,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,662.1,,,198.75,22.33,22.33,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,675,,,216.55,24.12,24.12,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,702.2,,,252.97,28.36,28.36,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,703.5,,,263.35,29.9,29.9,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,731,,,223.8,24.93,24.93,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,752.4,,,208.84,23.37,23.37,,9.85217,110.21067
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,891.9,,,202.01,22.8,22.8,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,950,,,281.67,33.36,33.36,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,952.8,,,304.68,37.03,37.03,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1072.8,,,293.26,35.54,35.54,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1078.9,,,258.1,29.73,29.73,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1168.3,,,265.48,30.97,30.97,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1192.4,,,213.02,24.2,24.2,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1212.5,,,226.41,26.4,26.4,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1233.3,,,247.23,28.53,28.53,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1238.7,,,270.7,31.31,31.31,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1253,,,204.31,23.35,23.35,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1261.7,,,241.02,28.43,28.43,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1351.57,,,285.22,34.34,34.34,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1380.31,,,219.77,24.1,24.1,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1487,,,257.44,30.11,30.11,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1499,,,225.28,25.79,25.79,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1539,,,225.68,26.08,26.08,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1541.3,,,227.89,27.05,27.05,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1542.3,,,279.09,33.88,33.88,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1574.1,,,276.96,34.03,34.03,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1577.4,,,215.33,24.95,24.95,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1616,,,301.08,35.47,35.47,,4.7705,-20.927
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1648.7,,,198.31,22.99,22.99,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1659.5,,,192.55,22.71,22.71,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1698.5,,,290.91,36.13,36.13,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1753.1,,,286.95,35.9,35.9,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,668,Boron Proxies,10.1029/2018PA003349,1779.6,,,224.59,26,26,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,1975.13,,,202.27,33,33,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2026.54,,,234.26,38.29,38.29,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2078.09,,,215.4,36.71,36.71,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2161.01,,,201.49,34.41,34.41,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2166.04,,,309.39,53.2,53.2,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2201.94,,,318.13,54.27,54.27,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2304.67,,,210.41,36.04,36.04,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2502.94,,,289.4,50.43,50.43,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2558.58,,,242.73,47.33,47.33,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2600.86,,,201.45,34.08,34.08,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2685.47,,,195.32,37.13,37.13,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2702.22,,,278.67,51.27,51.27,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2705.51,,,268,46.71,46.71,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2708.11,,,223.88,39.37,39.37,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2710.46,,,287.62,94.33,94.33,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2751.56,,,251.2,42.74,42.74,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2772.86,,,292.88,52.66,52.66,,27.1935,-91.409
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2778.72,,,333.06,63.17,63.17,,9,-79.61
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2781.41,,,274.7,47.68,47.68,,9,-79.61
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2795.49,,,264.04,47.39,47.39,,9,-79.61
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2918.77,,,221.41,41.04,41.04,,9,-79.61
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3000.57,,,301.4,55.31,55.31,,9,-79.61
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3073.92,,,246.27,44.51,44.51,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3081.38,,,325.27,63.02,63.02,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3104.91,,,251.69,42.24,42.24,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3155.92,,,225.89,48.09,48.09,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3218.57,,,223.05,43.45,43.45,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3239.16,,,270.93,48.04,48.04,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3259.14,,,223.41,43.7,43.7,,9.4333,-54.7333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3321.59,,,250.15,46.14,46.14,,9.4333,-54.733
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3403.24,,,244.71,43.32,43.32,,9.4333,-54.733
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3406.73,,,244.43,48.36,48.36,,9.4333,-54.7333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3471.47,,,264.78,49.48,49.48,,9.4333,-54.7333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3542.53,,,282.46,57.23,57.23,,9.4333,-54.7333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3590.77,,,264.39,49.71,49.71,,9.4333,-54.7333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3716.06,,,283.01,53.96,53.96,,9.4333,-54.7333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3792.18,,,260.09,52.22,52.22,,9.4333,-54.7333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3870.13,,,340.09,69.57,69.57,,9.4333,-54.7333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3961.07,,,278.8,54,54,,9.4333,-54.7328
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,4036.18,,,286.22,56.8,56.8,,9.4333,-54.7333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,4117.13,,,330.34,72.75,72.75,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,4580.3,,,355.57,76.8,76.8,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2337.82,,,323.07,50.26,50.26,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2346.71,,,322.89,65.25,65.25,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2352.72,,,315.04,49.91,49.91,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2372.2,,,421.38,74.41,74.41,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2381.29,,,377.94,66.87,66.87,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2389.32,,,384.56,60.93,60.93,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2410.92,,,284.49,43.31,43.31,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2424.89,,,342.68,54.58,54.58,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2451.23,,,328.63,49.66,49.66,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2474.49,,,350.9,56.13,56.13,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2500.4,,,366.56,62.15,62.15,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2501.4,,,371.83,59.56,59.56,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2521.93,,,256.19,39.48,39.48,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2545.15,,,343.36,55.24,55.24,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2561.9,,,307.5,47.06,47.06,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2579.43,,,338.08,51.73,51.73,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2594.84,,,373.79,67.31,67.31,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2615.07,,,287.11,44.39,44.39,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2624.5,,,313.39,50.84,50.84,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2630.91,,,253.28,44.3,44.3,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2648.26,,,291.37,44.92,44.92,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2664.7,,,310.78,50.53,50.53,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2673.02,,,270.56,47.18,47.18,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2680.36,,,333.59,54.26,54.26,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2686.56,,,294.77,48.26,48.26,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2695.16,,,285.29,44.28,44.28,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2700.04,,,242.5,57.88,57.88,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2703.2,,,329.6,56.75,56.75,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2707.21,,,272.13,42.43,42.43,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2745.52,,,349.19,57.09,57.09,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2751.48,,,330.48,60.56,60.56,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2764.19,,,368.5,63.46,63.46,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2777.48,,,288.15,45.1,45.1,,18.4403,-179.5558
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2798.54,,,291.7,48.19,48.19,,41.42499,-49.82331
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2830.18,,,328.18,54,54,,41.29565,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2831.68,,,372.83,94.74,94.74,,41.29565,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2838.9,,,400.9,69.38,69.38,,41.29582,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2849.18,,,317.96,55.39,55.39,,41.29582,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2858.32,,,459.5,93.19,93.19,,41.29582,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2912.38,,,383.22,66.57,66.57,,41.29582,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2923.56,,,390.27,71.45,71.45,,41.29582,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2941.58,,,349.39,54.96,54.96,,41.29582,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2950.49,,,370.51,64.7,64.7,,41.29565,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2951.16,,,433.94,108.93,108.93,,41.29565,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2959.6,,,359.02,56.36,56.36,,41.29565,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,2978.07,,,341.56,56.75,56.75,,41.29565,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3002.81,,,383.47,66.95,66.95,,41.29565,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3011,,,371.06,64.97,64.97,,41.29565,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3027.58,,,396.19,69.25,69.25,,41.29565,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3042.66,,,436.07,89.26,89.26,,41.29565,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3050.02,,,434.53,79.99,79.99,,41.29582,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3059.03,,,374.99,77.41,77.41,,41.29582,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3062.96,,,429.61,83.53,83.53,,41.29582,-49.23309
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3066.54,,,395.44,73.4,73.4,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3091.18,,,348.38,61.3,61.3,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3100.18,,,333.78,55.84,55.84,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3114.24,,,408.87,75.96,75.96,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3133.15,,,360.17,70.88,70.88,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3143.17,,,348.65,68.73,68.73,,9.2658,-54.5439
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3151.9,,,418.04,159.33,159.33,,9.4333,-54.7333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3157.94,,,355.21,63.09,63.09,,9.4333,-54.733
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3171.55,,,472.08,97.28,97.28,,9.4333,-54.733
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3179.79,,,398.71,66.99,66.99,,9.4333,-54.7333
boron_isotopes_dyez_2018.xlsx,999,Boron Proxies,10.1029/2018PA003349,3189.19,,,296.58,47.63,47.63,,9.4333,-54.7333
